"","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"533","Yegor Sharangovich","CGY","C","73","934.4","12.8","3.63","3.03","0.30","1.23","1.16","0.08","1.43","2","-0.43","-0.23","-0.06","-2.13","0","0.07","-0.67","-0.65","1.9","-2.22","-0.02","0.81","-1.63","-0.19","0.29","-9.23","-0.84","1.46","-2.66","0.1","-0.66","15.59","4.08","2.77","0.60","-0.17","0.22","-17.71","7.21","90.83","0.980","9.63","11.75","7.64","46.49","55.76","18.81","16.76","16.76","52.89"
"246","Sam Bennett","FLA","C","75","989.38333333333","13.191777777778","8.07","2.98","2.01","5.87","4.44","0.71","4.41","3.15","1.12","1.27","0.24","9.82","0.59","0.38","1.81","5.61","3.27","1.84","2.76","1.25","2.92","0.81","-0.22","16.56","3.79","2.69","0.95","0.57","0.46","4.25","4.88","-1.35","3.19","0.05","0.17","-3.75","11.29","89.57","1.009","9.52","14.37","6.91","46.57","57.93","19.83","21.16","15.04","56.87"
"116","Brandon Saad","VGK","L","47","574.26666666667","12.218439716312","2.04","2.95","-0.48","1.44","2.55","-0.82","1.09","0.96","-0.05","-0.69","-0.33","-4.51","0.08","0.23","-1.70","1.44","1.35","-0.01","0.89","0.77","-0.19","-0.55","0.18","-14.79","0.74","0.77","0.01","-0.02","-0.48","12.32","2.11","3.46","-0.83","-0.18","-0.22","-1.89","6.77","89.69","0.965","9.4","14.31","7.42","46.91","55.90","18.6","19.43","15.99","53.78"
"379","Andrew Peeke","BOS","D","74","1212.2666666667","16.381981981982","-2.33","2.92","-2.22","-3.28","0.89","-2.52","-3.36","1.99","-5.02","-1.3","0.34","-16.28","-0.47","0.18","-6.15","-1.62","1.5","-2.88","-1.68","1.76","-7.35","-0.72","0.57","-26.99","0.08","-0.35","0.53","-0.54","-0.34","0.53","-2.74","2.13","-2.47","-0.25","0.03","-10.78","7.91","91.19","0.991","4.6","12.32","8.61","47.86","34.83","14.2","18.81","19.7","41.90"
"330","Jake DeBrusk","VAN","L","76","903.78333333333","11.891885964912","-2.8","2.9","-2.51","-0.83","2.16","-1.72","-0.08","0.11","-0.17","-0.17","0.06","-2.58","0.09","0.03","0.65","-1","0.09","-1.09","0.35","0.16","0.49","-0.07","-0.08","-0.44","-1.8","-0.09","-2.37","-0.06","0.7","-10.95","0","8.41","-3.99","-0.08","-0.55","19.23","7.73","88.97","0.967","11.88","14.54","11.62","42.62","50.56","19.32","18.46","21.97","46.78"
"348","Adam Gaudette","S.J","R","62","638.98333333333","10.306182795699","-2.7","2.9","-2.52","-1.67","0.5","-1.44","-1.32","1.83","-2.94","0.16","0.18","0.16","-0.05","-0.19","1.23","-1.75","0.69","-2.36","0.65","-0.17","1.82","0.51","0.3","4.35","-3.2","1.15","-5.65","-0.32","-0.19","-4.93","-3.47","4.39","-4.15","-0.15","0.03","-8.33","10.61","89.94","1.005","6.76","13.33","10.99","49.86","38.10","12.58","18.97","22.54","35.83"
"30","Tyler Myers","DAL, VAN","D","69","1119.1","16.21884057971","0.44","2.89","-1.00","0.28","2.28","-1.12","0.28","0.99","-0.58","-0.56","0.83","-13.95","-0.07","0.07","-1.31","-0.74","0.58","-1.23","-0.37","0.13","-1.10","-0.16","0.48","-12.00","-0.49","0.6","-1.35","-0.81","0.58","-33.55","-2.63","5.03","-3.96","0.3","-0.13","25.27","6.75","88.64","0.954","4.83","11.37","9.01","48.57","34.88","12.87","17.53","18.98","40.40"
"149","Scott Laughton","L.A, TOR","C","59","672.4","11.396610169492","-8.3","2.89","-5.05","-5.17","0.03","-3.27","-2.66","0.25","-2.86","-0.87","-0.58","-3.93","-0.38","-0.36","-0.40","-7.85","-0.59","-7.65","-2.79","-1.42","-3.31","-0.33","-0.48","5.32","-6.75","1.1","-10.75","-0.33","-0.05","-8.18","-12.2","13.4","-12.57","-0.42","-0.1","-18.90","7.92","92.02","0.999","2.86","14.81","18.02","51.22","13.68","7.05","20.52","30.25","18.90"
"123","Adam Larsson","SEA","D","77","1398.05","18.156493506494","-1.01","2.88","-1.63","-0.99","1.36","-1.41","0.07","0.14","-0.05","-0.28","0.46","-7.91","-0.01","0.38","-3.40","0.55","3.3","-2.35","0.51","1.57","-1.75","-0.06","-0.01","-0.91","0.06","2.3","-2.72","-0.07","0.3","-10.55","0.08","2.57","-1.11","-0.25","0.36","-22.47","8.75","90.81","0.996","6.01","12.66","8.45","40.3","41.54","17.25","19.36","20.77","45.37"
"416","Jeffrey Viel","ANA, BOS","L","41","473.33333333333","11.544715447154","9.14","2.86","2.21","6.91","-0.46","3.78","2.25","-0.31","2.11","0.02","0.53","-4.36","0.35","0.33","0.15","4.15","3.1","0.67","0.8","0.57","0.35","-0.39","-0.39","0.00","4.47","3.37","0.90","0.76","1.21","-4.78","3.89","-2.62","3.17","-0.23","0.02","-12.12","7.97","88.04","0.960","7.86","17.62","8.87","47.28","46.97","15.59","22.18","19.39","44.57"
"857","Matthew Wood","NSH","R","67","698.88333333333","10.431094527363","0.84","2.85","-0.86","0.87","3.93","-1.68","1.43","2.44","-0.75","0.78","0.43","3.85","-0.15","0.2","-3.23","-0.77","1.81","-2.42","-1.82","2.2","-8.77","0.4","0.32","1.87","1.4","-0.52","2.41","0.42","-0.07","12.96","5.54","-2.92","4.22","0.11","0.23","-4.55","10.69","90.42","1.011","10.47","9.27","3.78","50.48","73.49","20.35","15.11","12.88","61.24"
"254","Alex Tuch","BUF","R","76","1041.2833333333","13.701096491228","8.18","2.83","2.30","6.31","1.49","2.74","1.72","1.25","0.41","0.99","-0.16","9.47","0.24","-0.01","2.30","2.26","1.91","0.33","0.61","-1.25","4.08","0.04","-0.45","9.62","2.21","4.21","-2.24","0.64","0.21","6.11","11.36","1.54","4.97","0.68","0.2","15.75","12.55","91.72","1.043","13.25","15.96","9.16","41.14","59.13","20.97","20.17","16.59","55.83"
"625","Kaiden Guhle","MTL","D","37","620.83333333333","16.779279279279","-8.92","2.83","-5.29","-6.22","1.08","-4.58","-4.51","0.89","-5.37","-1.64","-0.1","-13.99","-0.57","-0.17","-3.86","-4.12","-0.08","-3.82","-2.01","-0.85","-2.73","-0.97","-0.03","-23.27","-2.81","1.03","-4.65","-0.57","-0.46","3.88","-13.12","5.72","-10.26","-0.34","0.4","-30.56","8.51","92.06","1.006","3.87","10.53","8.5","45.91","31.25","11.69","17.01","18.75","38.41"
"856","Tom Willander","VAN","D","65","939.85","14.459230769231","-8.17","2.81","-5.12","-6.32","1.86","-5.22","-4.6","1.25","-5.95","0.33","-0.12","4.72","-0.29","-0.01","-2.92","-3.69","1.09","-4.75","-2.04","0.04","-5.00","-0.2","0.18","-7.26","-2.2","1.4","-4.58","0.32","-0.6","18.57","-7.89","2.06","-5.50","0.41","0.21","16.48","10.30","89.15","0.995","6.58","11.36","7.15","53.18","47.91","14.94","17.05","15.83","48.55"
"221","Elias Lindholm","BOS","C","66","852.93333333333","12.923232323232","-1.63","2.8","-1.87","-2.29","2.26","-2.70","-1.34","-0.01","-1.29","-0.03","0.71","-7.33","0.11","-0.01","1.11","-0.27","1.28","-1.39","0.05","-0.21","0.53","-0.13","0","-2.75","-0.43","1.99","-2.94","0.36","0.25","-0.32","4.83","3.96","0.48","-0.25","0.75","-29.37","10.92","89.46","1.004","12.8","11.75","9.5","40.52","57.41","22.3","18.71","21.24","51.21"
"147","Brady Skjei","NSH","D","78","1352.9166666667","17.345085470085","-4.28","2.78","-3.07","-1.22","3.01","-2.47","0.36","1.48","-0.94","0.37","-0.12","4.93","-0.09","0.03","-1.10","-1.27","0.62","-1.77","-0.25","0.3","-1.19","0.24","-0.16","7.02","-1.36","0.42","-2.24","0.12","0.06","2.06","-4.85","7.2","-5.94","0.06","-0.01","2.94","9.65","91.06","1.007","5.63","13.17","8.96","44.48","38.60","15.92","21.07","22.62","41.31"
"300","Vince Dunn","SEA","D","76","1342.4","17.663157894737","3.37","2.78","0.50","1.83","2.14","0.02","1.73","0.18","1.61","0.21","0.27","-0.63","0.05","0.29","-1.97","2.46","2.48","0.40","0.69","1.55","-1.19","0.13","-0.12","5.25","2.36","1.24","1.59","0.15","0.35","-5.60","6.43","3.8","1.77","-0.06","0.2","-8.96","9.63","91.18","1.008","8.45","13.19","8.85","39.38","48.84","20.02","19.4","20.6","49.28"
"472","Morgan Barron","WPG","C","65","687.95","10.583846153846","-1.6","2.77","-1.97","-0.66","1.19","-1.14","-1.31","-0.61","-0.76","-0.12","-0.69","6.36","-0.01","0.06","-0.64","-1.47","2.52","-3.75","0.33","1.21","-1.84","0.14","-0.91","27.14","-2.4","1.74","-5.17","-0.5","0.1","-16.64","-7.69","7.53","-8.18","0.17","0.21","-4.08","9.16","92.76","1.019","5.41","15","14.39","48.32","27.31","8.98","20.32","22.94","28.14"
"477","Sean Durzi","UTA","D","56","960.63333333333","17.154166666667","5.68","2.73","1.05","3.8","2.7","0.50","1.85","1.86","-0.08","-0.48","1.05","-14.96","0.25","0.31","-0.79","2.89","3.75","-1.01","0.83","2.43","-3.80","-1.02","0.37","-28.81","2.75","1.76","1.13","0.46","0.9","-11.11","4.92","-2.62","3.77","0.29","0.01","6.59","9.01","88.73","0.977","8.62","12.3","8.37","48.59","50.74","21.17","18.24","16.49","56.22"
"812","Elias Pettersson","VAN","D","65","885.41666666667","13.621794871795","-5.41","2.65","-3.71","-3.83","1.15","-3.19","-1.35","-0.68","-0.85","-0.13","0.13","-2.61","-0.31","0.39","-6.46","-3.23","2.51","-5.44","-1.92","0.84","-6.24","-0.35","-0.01","-8.53","-1.74","2.23","-4.83","0.04","0.23","-2.90","-7.09","-1.06","-3.51","0.28","-0.04","16.52","8.66","89.26","0.979","6.1","13.01","9.01","52.31","40.36","13.01","18.36","18.84","40.85"
"449","Timothy Liljegren","S.J, WSH","D","46","737.85","16.040217391304","-1.5","2.62","-1.80","-1.42","0.5","-1.31","-1.16","-2.01","0.45","-0.26","-0.02","-2.41","0.23","0.06","1.97","2.16","2.04","0.44","1.89","-0.12","4.60","-0.18","0.03","-3.62","0.37","2.87","-2.63","0.29","-0.26","12.89","-5.13","5.01","-5.60","-0.43","0.21","-31.75","10.55","90.23","1.008","5.69","12.12","10.25","43.59","35.71","14.31","19.27","22.61","38.77"
"81","Nick Bjugstad","N.J, STL","C","57","561.76666666667","9.8555555555556","-10.3","2.61","-6.01","-6.17","0.44","-4.21","-5","-1.73","-3.24","-0.89","-0.17","-9.75","-0.43","0.05","-4.86","-5.88","1.58","-7.42","-1.77","0.4","-5.15","-0.49","-0.01","-13.33","-5.49","1.57","-9.06","-0.43","0.32","-17.14","-9.23","2.11","-6.19","-0.12","-0.58","11.05","6.57","89.43","0.960","7.58","15.59","10.57","48.81","41.76","13.67","20.19","18.37","42.67"
"711","Matthew Knies","TOR","L","74","1030.3166666667","13.923198198198","-3.03","2.58","-2.46","-3.23","0.69","-2.49","-1.19","1.31","-2.23","-0.15","0.04","-1.77","-0.17","0.17","-3.21","0.74","3.19","-1.82","-0.57","0.72","-2.76","0.05","0.28","-4.06","1.75","3.28","-1.11","0.01","0.06","-0.70","-0.24","0.15","-0.21","-0.3","-0.41","1.26","10.41","90.31","1.007","9.73","11.76","7.28","44.72","57.19","19.28","17.24","18.64","50.84"
"675","Bobby McMann","SEA, TOR","C","73","1025.3833333333","14.046347031963","4.43","2.54","1.06","2.49","3.45","-0.28","1.44","0.61","0.88","0.09","-0.31","3.44","-0.11","0.23","-3.17","-0.37","2.17","-2.23","-0.24","0.72","-2.08","0.16","-0.34","8.81","-0.18","1.94","-2.33","0.14","-0.28","8.40","6.19","0.04","3.35","-0.26","0.35","-22.37","10.38","90.72","1.011","9.07","13.17","9.3","43.3","49.36","16.44","18.67","19.54","45.69"
"119","Nikita Kucherov","T.B","R","72","1051.7166666667","14.607175925926","14.56","2.53","4.68","14.38","3.46","5.76","9.21","2.76","5.34","2.48","0.26","14.53","0.99","0.34","4.63","8.19","3.64","3.05","3.48","1.54","2.83","1.01","0.33","6.02","6.28","2.8","3.21","1.22","0.06","19.35","17.51","-3.63","10.52","0.71","-0.17","33.76","14.46","90.81","1.053","12.21","9.36","5.82","46.95","67.72","22.53","14.15","14.95","60.12"
"203","Nick Paul","T.B","L","47","532","11.31914893617","-9.29","2.53","-5.27","-9.22","0.66","-6.16","-4.79","1.85","-6.41","-1.48","1.42","-28.44","-1.02","-0.1","-8.64","-8.01","0.16","-7.57","-4.2","0.29","-9.82","-0.7","0.96","-30.42","-5.08","-0.16","-5.91","-0.98","0.23","-32.34","-4.67","1.85","-3.46","-0.01","0.41","-18.06","8.02","87.77","0.958","10.83","13.42","9.25","41.84","53.93","16.13","19.51","18.05","47.19"
"355","Jalen Chatfield","CAR","D","71","1208.25","17.017605633803","-3.07","2.51","-2.36","-1","2.71","-2.35","-1.38","0.68","-1.82","0.38","0.04","3.10","-0.46","0.3","-6.52","-3.66","1.17","-4.04","-1.92","2.29","-8.57","-0.2","-0.03","-3.43","-2.32","-1.49","-0.14","0.65","0.07","10.37","0.29","3.34","-2.00","0.14","0.02","4.23","9.75","89.13","0.989","8.99","13.36","6.65","44.99","57.46","21.2","21.1","16.73","55.89"
"904","Porter Martone","PHI","R","5","70.266666666667","14.053333333333","18.31","2.51","7.22","13.63","-0.46","8.60","14.21","-0.94","14.20","-1","-1.64","16.18","0.59","0.47","-1.17","5.74","4.39","1.16","2.34","-1.57","9.93","-0.07","-0.21","4.17","4.54","7.95","-3.66","-0.76","-1.42","42.86","16.92","1.82","7.62","-0.51","-0.51","-50.00","7.50","95.24","1.027","8.54","16.22","5.12","46.96","62.50","16.22","22.2","14.52","52.78"
"2","Corey Perry","L.A, T.B","R","68","734.78333333333","10.805637254902","-3.89","2.5","-2.73","-2.88","2.41","-3.19","-3.19","1.48","-4.44","0.21","-0.49","8.02","-0.1","-0.06","-0.42","0.23","0.35","-0.12","0.82","-1.03","4.20","0.01","-0.07","1.89","-0.78","1.84","-3.16","-0.09","-0.48","13.10","-6.53","-1.24","-2.56","0.39","-0.08","18.94","10.56","93.37","1.039","9.39","11.27","4.08","49.89","69.70","18.05","17.72","12.25","59.57"
"604","Hunter Skinner","STL","D","1","10.75","10.75","-17.18","2.5","-12.86","-5.52","4.59","-8.32","9.07","2.71","9.96","7.18","0.28","23.81","-0.9","0.74","-19.79","-3.15","-1.54","-2.60","1.6","0.56","6.06","0","-2.65","-","-6.33","-2.8","-4.55","3.91","3.91","0.00","-26.01","-7.97","-17.83","6.15","0","0.00","50.00","80.00","1.300","5.58","22.33","0","61.4","100.00","5.58","33.49","0","100.00"
"580","Nicholas Robertson","TOR","L","73","813.13333333333","11.138812785388","0.41","2.47","-0.75","1.12","1.77","-0.21","0.01","1.37","-1.08","-0.09","-0.02","-0.72","-0.04","0.19","-1.99","-0.49","-1.13","0.44","-0.27","0.36","-1.36","0.01","0.34","-5.69","-0.3","-1.99","1.71","-0.15","-0.4","3.27","-1.75","3.04","-2.38","0.01","-0.08","3.49","10.26","90.47","1.007","7.6","12.99","7.6","49.22","50.00","13.72","18.52","17.41","44.08"
"814","Noah Laba","NYR","C","71","818.81666666667","11.532629107981","-4.95","2.47","-3.37","-3.74","-0.97","-1.95","-2.91","-0.46","-2.75","-0.33","-0.76","5.21","-0.31","0","-3.28","-2.42","-0.5","-1.89","-1.39","0.9","-5.41","0.25","-0.33","13.58","-1.37","-1.86","0.54","-0.31","-0.92","21.61","-5.69","3.95","-5.18","-0.51","0.37","-41.35","9.62","93.39","1.030","6.89","11.58","8.13","54.3","45.85","13.34","17.37","17.22","43.65"
"53","Reilly Smith","VGK","R","67","808.73333333333","12.070646766169","-0.56","2.46","-1.38","-0.62","2.44","-1.97","-0.13","1.15","-1.34","-0.89","0.12","-10.47","-0.27","0.27","-5.47","-1.43","1.55","-2.87","-2.47","1.94","-10.27","-0.81","0.08","-17.54","1.39","-0.52","2.33","-0.41","-0.61","5.90","-2.71","1.5","-2.26","0.34","0.7","-4.54","7.08","88.54","0.956","6.9","14.24","6.83","49.86","50.27","15.21","19.96","15.58","49.40"
"227","Max Domi","TOR","C","75","955.25","12.736666666667","2.92","2.46","0.44","2.74","2.97","0.20","2.97","1.84","1.39","-0.71","0.86","-13.54","0.03","0.19","-1.39","1.35","1.57","0.07","1.05","0.92","0.63","-0.26","0.54","-14.12","0.4","0.86","-0.38","-0.31","0.57","-14.91","6.01","1.09","2.81","-0.31","-0.16","-9.29","7.60","88.45","0.961","10.11","12.31","8.42","46.48","54.58","19.35","17.46","19.09","50.33"
"158","Jacob Trouba","ANA","D","77","1374.1833333333","17.846536796537","2.22","2.41","-0.15","1.47","1.67","-0.19","2.18","1.94","0.09","-0.13","-0.09","-0.42","0.14","0.16","-0.21","0.48","1.05","-0.47","0.25","0.56","-0.61","-0.14","0.23","-6.65","0.31","0.65","-0.36","0.02","-0.5","10.00","4.14","4.6","-0.41","0","0.07","-2.60","8.20","89.97","0.982","7.16","13.75","9.61","43.92","42.71","19.39","21.13","20.22","48.95"
"854","Otto Stenberg","STL","C","29","348.9","12.031034482759","-0.67","2.4","-1.40","-2.07","1.65","-2.44","-3.32","0.37","-3.94","-0.56","-0.46","-0.62","-0.57","0.02","-6.39","-4.19","1.61","-5.92","-3.23","0.55","-10.19","-0.37","-0.36","-1.90","-1.28","1.42","-3.39","-0.5","-0.05","-11.54","2.09","5.01","-1.25","0.26","-0.07","15.00","8.00","94.04","1.020","9.46","12.38","10.83","50.04","46.61","15.65","16.85","20.46","43.33"
"749","Avery Hayes","PIT","R","13","133.33333333333","10.25641025641","-8.98","2.39","-5.01","-7.73","-0.28","-4.59","-8.16","4.05","-11.73","-1.92","0.52","-23.04","-0.49","-0.44","0.06","-3.52","-4.94","1.50","-2.6","-4.53","4.91","-0.9","-0.38","-8.33","-1.23","-0.55","-0.78","0","1.37","-20.51","-4.73","-0.15","-2.83","-1.48","-0.19","-88.89","8.33","90.63","0.990","8.55","14.4","2.25","50.85","79.17","17.55","19.8","10.35","62.90"
"96","Sam Carrick","BUF, NYR","C","73","683.26666666667","9.3598173515982","-3.12","2.38","-2.44","-2.78","1.1","-2.47","-2.63","-0.33","-2.44","-0.22","-0.26","0.28","-0.06","0.03","-0.80","-2.81","1.38","-4.05","0.27","1.4","-2.73","0.2","-0.08","6.50","-4.1","-0.02","-5.39","-0.57","-0.21","-11.54","-9.49","2.71","-6.66","0","-0.02","0.85","8.95","91.92","1.009","4.65","13.61","11.33","55.67","29.12","8.61","17.83","20.37","29.70"
"387","Riley Stillman","EDM","D","4","47.95","11.9875","-14.35","2.37","-8.84","-10.09","5.11","-10.10","-4.11","1.87","-5.94","0.92","-1.13","26.67","-0.8","0.98","-16.08","-5.24","1.54","-6.42","-5.18","2.26","-17.16","1.31","0.06","16.67","-0.07","-0.97","0.92","-0.53","-0.53","-50.00","-18.23","5.57","-16.68","0","-1.15","0.00","11.76","95.83","1.076","3.75","13.76","15.02","58.81","20.00","11.26","20.02","21.27","34.62"
"286","Jake Middleton","MIN","D","71","1072.55","15.106338028169","-6.92","2.36","-4.02","-4.26","2.17","-3.79","-5.16","-0.09","-4.75","-0.77","-0.46","-3.20","-0.23","-0.07","-1.42","-3.18","0.14","-3.05","-1.11","-1.67","1.25","-0.52","-0.08","-9.25","-2.77","2.42","-5.95","-0.46","-0.14","-8.97","-6.72","2.77","-4.97","0.13","-0.4","22.71","8.33","92.56","1.009","5.09","9.79","7.78","49.17","39.57","15.72","17.9","19.02","45.25"
"784","Frank Nazar","CHI","C","62","829.26666666667","13.375268817204","0.96","2.36","-0.47","1.21","0.88","0.32","-0.13","0.22","-0.32","0.32","0.1","2.50","0.15","0.11","0.73","0.99","2.22","-0.69","0.61","0.18","1.27","0.66","0.51","3.37","0.51","2.71","-2.21","-0.45","-0.15","-9.43","1.87","-0.94","1.56","0","-0.44","20.37","10.61","90.19","1.008","10.2","11.29","9.7","42.76","51.27","17.51","16.93","19.82","46.90"
"334","Yakov Trenin","MIN","C","78","906.68333333333","11.624145299145","-6.97","2.34","-4.06","-4.73","0.45","-3.14","-2.47","1.02","-3.17","0.25","-0.57","9.00","-0.09","0.1","-1.75","-1.98","1.48","-3.09","-0.67","-0.45","-0.46","-0.08","-0.84","19.71","-1.76","2.58","-4.85","0.01","-0.11","3.53","-10.09","0.08","-5.78","0.46","0.51","-4.76","10.54","93.68","1.042","5.03","9.86","8.74","44.34","36.54","12.11","16.48","20.38","37.27"
"850","Luca Pinelli","CBJ","C","3","35.983333333333","11.994444444444","6.72","2.34","1.79","4.93","-1.27","3.65","7","6.53","-0.24","-1.2","-0.62","-5.56","1.33","0.66","5.29","18.78","2.57","12.46","11.42","6.37","9.09","0.52","0.52","0.00","9.81","-5.05","16.92","-1.53","-0.76","-66.67","-22.46","-19.98","-1.18","-0.83","-0.83","-50.00","5.00","94.44","0.994","11.67","10","5","48.36","70.00","15.01","15.01","10","60.00"
"791","Sam Rinzel","CHI","D","50","763.2","15.264","3.76","2.31","0.91","3.31","2.42","0.87","0.56","1.28","-0.44","0.22","-0.38","5.69","0.09","-0.16","2.24","1.53","0.5","1.20","-0.2","0.06","-0.64","-0.1","-0.28","3.32","2.3","0.59","2.34","0.04","0.02","0.63","5.66","-0.82","3.62","0.42","-0.16","28.23","10.36","91.77","1.021","8.41","11.79","5.74","45.44","59.44","18.87","17.85","13.99","57.42"
"140","Barclay Goodrow","S.J","C","76","696.7","9.1671052631579","-9.49","2.3","-5.76","-7.62","-0.99","-4.95","-5.25","0.67","-6.27","-1.48","-0.39","-14.89","-0.44","-0.25","-2.59","-5.73","-2.79","-3.40","-1.16","-2.37","2.55","-0.58","-0.67","3.63","-6.09","-0.56","-8.03","-0.8","-0.01","-25.16","-9.97","7.44","-9.68","-0.43","0.41","-34.19","6.38","91.04","0.974","6.8","17.4","9.9","49.26","40.72","10.94","22.99","22.05","33.16"
"88","Zach Hyman","EDM","L","57","874.55","15.34298245614","8.47","2.29","2.64","7.77","4.1","1.96","4.31","3.94","-0.04","0.9","0.31","5.07","1.09","0.46","4.45","9.04","2.33","5.53","5.16","1.01","6.91","0.7","0.22","6.86","5.17","1.76","4.21","0.19","0.32","-0.93","3.02","-1.12","2.20","0.09","-0.21","11.34","10.75","89.61","1.004","9.88","11.87","4.94","44.18","66.67","19.76","16.81","11.87","62.47"
"586","Philip Broberg","STL","D","76","1409.2833333333","18.543201754386","-4.14","2.28","-3.02","-0.72","0.51","-0.79","-1.38","2.58","-3.84","0.13","-0.53","6.72","0.06","0.04","0.17","0.77","2.09","-1.31","0.21","-0.17","0.89","0","-0.18","3.18","0.75","3.02","-3.00","0.23","-0.02","5.00","-5.37","2.65","-4.50","-0.06","-0.5","15.83","10.02","92.02","1.020","6.9","11.75","9.37","43.81","42.41","15.67","16.99","19.37","44.71"
"875","Beckett Sennecke","ANA","R","78","1087.0833333333","13.936965811966","3.3","2.23","0.33","3.13","3.19","-0.18","1.95","1.1","0.64","0.22","0.18","0.53","0.45","0.14","2.48","3.47","1.1","1.96","2.03","-0.27","4.33","0.17","-0.06","4.31","1.92","1.83","0.17","-0.31","-0.01","-6.46","1.94","0.12","0.84","0.41","0.36","4.08","8.93","89.08","0.980","9.33","14.85","7.34","44.49","55.96","19.81","20.37","15.45","56.18"
"296","Jonas Siegenthaler","N.J","D","78","1333.4333333333","17.095299145299","-2.71","2.18","-2.12","-1.56","0.98","-1.52","-2.04","1.03","-2.82","-0.37","-0.04","-4.35","0.01","0.18","-1.55","-1.77","1.12","-2.69","0.18","-0.17","0.78","0.02","-0.14","3.06","-2.59","1.72","-5.11","-0.66","0.4","-25.38","-4.21","2.45","-3.40","0.14","-0.29","21.66","6.62","90.35","0.970","6.39","14.89","9.36","41.35","40.57","15.3","20.43","18.85","44.80"
"816","Jared Davidson","MTL","C","10","86.966666666667","8.6966666666667","-4.94","2.18","-3.17","-5.4","1.9","-4.73","-3.35","-4.82","1.50","-0.95","1.65","-23.39","-0.43","-0.09","-3.34","-4.77","1.72","-6.15","-3.83","-2.47","-5.27","0.07","0.45","-6.67","-1.26","5.58","-8.21","-0.74","2.64","-41.54","-0.52","-8.36","4.16","-0.67","-1.12","-37.50","6.06","81.25","0.873","8.28","11.73","5.52","55.19","60.00","13.11","15.18","14.49","47.50"
